precision,recall,threshold
0.11076923076923077,0.9473684210526315,0.12187889
0.1111111111111111,0.9473684210526315,0.12197968
0.11145510835913312,0.9473684210526315,0.122152485
0.11180124223602485,0.9473684210526315,0.122155815
0.11214953271028037,0.9473684210526315,0.12222338
0.1125,0.9473684210526315,0.12255248
0.11285266457680251,0.9473684210526315,0.12256993
0.11320754716981132,0.9473684210526315,0.12294565
0.11356466876971609,0.9473684210526315,0.12299165
0.11392405063291139,0.9473684210526315,0.12304899
0.11428571428571428,0.9473684210526315,0.12315411
0.11464968152866242,0.9473684210526315,0.1252099
0.11501597444089456,0.9473684210526315,0.12540112
0.11538461538461539,0.9473684210526315,0.12543195
0.1157556270096463,0.9473684210526315,0.12578906
0.11612903225806452,0.9473684210526315,0.1259643
0.11650485436893204,0.9473684210526315,0.12657154
0.11688311688311688,0.9473684210526315,0.12688705
0.11726384364820847,0.9473684210526315,0.12811396
0.11764705882352941,0.9473684210526315,0.1288193
0.1180327868852459,0.9473684210526315,0.12888417
0.11842105263157894,0.9473684210526315,0.12899426
0.1188118811881188,0.9473684210526315,0.12960882
0.11920529801324503,0.9473684210526315,0.12960958
0.11960132890365449,0.9473684210526315,0.12969874
0.12,0.9473684210526315,0.13029453
0.12040133779264214,0.9473684210526315,0.130314
0.12080536912751678,0.9473684210526315,0.13053682
0.12121212121212122,0.9473684210526315,0.13059287
0.12162162162162163,0.9473684210526315,0.13067475
0.12203389830508475,0.9473684210526315,0.13091624
0.12244897959183673,0.9473684210526315,0.13120754
0.12286689419795221,0.9473684210526315,0.13189729
0.1232876712328767,0.9473684210526315,0.13225427
0.12371134020618557,0.9473684210526315,0.13280925
0.12413793103448276,0.9473684210526315,0.132962
0.1245674740484429,0.9473684210526315,0.13308051
0.125,0.9473684210526315,0.13384147
0.1254355400696864,0.9473684210526315,0.13400964
0.1258741258741259,0.9473684210526315,0.1345745
0.12631578947368421,0.9473684210526315,0.1347447
0.1267605633802817,0.9473684210526315,0.13506277
0.127208480565371,0.9473684210526315,0.13518873
0.1276595744680851,0.9473684210526315,0.13539928
0.12811387900355872,0.9473684210526315,0.13616818
0.12857142857142856,0.9473684210526315,0.13670686
0.12903225806451613,0.9473684210526315,0.13712135
0.12949640287769784,0.9473684210526315,0.13720952
0.1299638989169675,0.9473684210526315,0.13780446
0.13043478260869565,0.9473684210526315,0.13812762
0.13090909090909092,0.9473684210526315,0.13813262
0.13138686131386862,0.9473684210526315,0.13816673
0.13186813186813187,0.9473684210526315,0.13850437
0.1323529411764706,0.9473684210526315,0.13897069
0.13284132841328414,0.9473684210526315,0.13913296
0.13333333333333333,0.9473684210526315,0.13949482
0.13382899628252787,0.9473684210526315,0.13981864
0.13432835820895522,0.9473684210526315,0.14045171
0.1348314606741573,0.9473684210526315,0.14071363
0.13533834586466165,0.9473684210526315,0.14099115
0.13584905660377358,0.9473684210526315,0.14109649
0.13636363636363635,0.9473684210526315,0.1412788
0.13688212927756654,0.9473684210526315,0.14138375
0.13740458015267176,0.9473684210526315,0.14152855
0.13793103448275862,0.9473684210526315,0.14152934
0.13846153846153847,0.9473684210526315,0.1422992
0.138996138996139,0.9473684210526315,0.14236683
0.13953488372093023,0.9473684210526315,0.14294158
0.14007782101167315,0.9473684210526315,0.14324221
0.140625,0.9473684210526315,0.14333345
0.1411764705882353,0.9473684210526315,0.14370641
0.14173228346456693,0.9473684210526315,0.1438164
0.1422924901185771,0.9473684210526315,0.14407018
0.14285714285714285,0.9473684210526315,0.14437598
0.14342629482071714,0.9473684210526315,0.14489155
0.144,0.9473684210526315,0.14565563
0.14457831325301204,0.9473684210526315,0.14593206
0.14516129032258066,0.9473684210526315,0.14600374
0.145748987854251,0.9473684210526315,0.14624754
0.14634146341463414,0.9473684210526315,0.14744486
0.1469387755102041,0.9473684210526315,0.14901379
0.14754098360655737,0.9473684210526315,0.14901489
0.14814814814814814,0.9473684210526315,0.14906535
0.1487603305785124,0.9473684210526315,0.14916256
0.14937759336099585,0.9473684210526315,0.15005168
0.15,0.9473684210526315,0.15032643
0.1506276150627615,0.9473684210526315,0.15059859
0.15126050420168066,0.9473684210526315,0.15071444
0.1518987341772152,0.9473684210526315,0.15075977
0.15254237288135594,0.9473684210526315,0.1508436
0.15319148936170213,0.9473684210526315,0.15087742
